Simulation_ID,Stock_Basket,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Total_Invested,Final_Value,Net_Profit,XIRR_Pct,Capital_Multiple,Beat_NiftyBeES,XIRR_Bucket,Bucket_Sort
4164,ICICIBANK + LT + MARUTI + TRENT + YESBANK,ICICIBANK,LT,MARUTI,TRENT,YESBANK,2010000.0,10970415.53,8960415.53,18.11,5.46,1,18% - 22% (High Alpha),5
4165,ASIANPAINT + IDEA + MARUTI + TCS + YESBANK,ASIANPAINT,IDEA,MARUTI,TCS,YESBANK,2010000.0,4743287.76,2733287.76,9.56,2.36,0,8% - 12% (Moderate),2
4166,ICICIBANK + IDEA + ITC + RELIANCE + TATAPOWER,ICICIBANK,IDEA,ITC,RELIANCE,TATAPOWER,2010000.0,6168869.3,4158869.3,12.29,3.07,1,12% - 15% (Index Level),3
4167,ASIANPAINT + BAJFINANCE + LT + M&M + TCS,ASIANPAINT,BAJFINANCE,LT,M&M,TCS,2010000.0,24579904.29,22569904.29,26.11,12.23,1,> 22% (Exceptional),6
4168,HDFCBANK + ITC + LT + TMPV + YESBANK,HDFCBANK,ITC,LT,TMPV,YESBANK,2010000.0,4196201.84,2186201.84,8.26,2.09,0,8% - 12% (Moderate),2
4169,HDFCBANK + M&M + SUZLON + TCS + YESBANK,HDFCBANK,M&M,SUZLON,TCS,YESBANK,2010000.0,6293365.14,4283365.14,12.49,3.13,1,12% - 15% (Index Level),3
4170,RELIANCE + SBIN + TATAPOWER + TITAN + YESBANK,RELIANCE,SBIN,TATAPOWER,TITAN,YESBANK,2010000.0,9760499.15,7750499.15,16.94,4.86,1,15% - 18% (Solid Alpha),4
4171,HDFCBANK + ITC + M&M + TCS + TITAN,HDFCBANK,ITC,M&M,TCS,TITAN,2010000.0,9782839.29,7772839.29,16.97,4.87,1,15% - 18% (Solid Alpha),4
4172,M&M + RELIANCE + SBIN + TMPV + TRENT,M&M,RELIANCE,SBIN,TMPV,TRENT,2010000.0,11067425.77,9057425.77,18.2,5.51,1,18% - 22% (High Alpha),5
4173,INFY + LT + M&M + TATAPOWER + TCS,INFY,LT,M&M,TATAPOWER,TCS,2010000.0,7318864.92,5308864.92,14.04,3.64,1,12% - 15% (Index Level),3
4174,ICICIBANK + INFY + SBIN + TCS + TRENT,ICICIBANK,INFY,SBIN,TCS,TRENT,2010000.0,10745471.01,8735471.01,17.91,5.35,1,15% - 18% (Solid Alpha),4
4175,ASIANPAINT + LT + MARUTI + SBIN + SUZLON,ASIANPAINT,LT,MARUTI,SBIN,SUZLON,2010000.0,8072363.68,6062363.68,15.03,4.02,1,15% - 18% (Solid Alpha),4
4176,ITC + SUZLON + TITAN + TMPV + YESBANK,ITC,SUZLON,TITAN,TMPV,YESBANK,2010000.0,7991133.95,5981133.95,14.93,3.98,1,12% - 15% (Index Level),3
4177,LT + SBIN + SUZLON + TMPV + TRENT,LT,SBIN,SUZLON,TMPV,TRENT,2010000.0,10770614.41,8760614.41,17.93,5.36,1,15% - 18% (Solid Alpha),4
4178,INFY + ITC + RELIANCE + TITAN + TMPV,INFY,ITC,RELIANCE,TITAN,TMPV,2010000.0,8401649.65,6391649.65,15.44,4.18,1,15% - 18% (Solid Alpha),4
4179,ASIANPAINT + BAJFINANCE + ICICIBANK + SUZLON + TRENT,ASIANPAINT,BAJFINANCE,ICICIBANK,SUZLON,TRENT,2010000.0,28926189.12,26916189.12,27.71,14.39,1,> 22% (Exceptional),6
4180,BAJFINANCE + RELIANCE + TMPV + TRENT + YESBANK,BAJFINANCE,RELIANCE,TMPV,TRENT,YESBANK,2010000.0,26002342.57,23992342.57,26.66,12.94,1,> 22% (Exceptional),6
4181,BAJFINANCE + ICICIBANK + TMPV + TRENT + YESBANK,BAJFINANCE,ICICIBANK,TMPV,TRENT,YESBANK,2010000.0,26427748.34,24417748.34,26.82,13.15,1,> 22% (Exceptional),6
4182,IDEA + M&M + TCS + TMPV + YESBANK,IDEA,M&M,TCS,TMPV,YESBANK,2010000.0,4209944.06,2199944.06,8.29,2.09,0,8% - 12% (Moderate),2
4183,ASIANPAINT + INFY + LT + M&M + MARUTI,ASIANPAINT,INFY,LT,M&M,MARUTI,2010000.0,7897453.27,5887453.27,14.81,3.93,1,12% - 15% (Index Level),3
4184,IDEA + MARUTI + SUZLON + TCS + YESBANK,IDEA,MARUTI,SUZLON,TCS,YESBANK,2010000.0,5049220.72,3039220.72,10.21,2.51,0,8% - 12% (Moderate),2
4185,BAJFINANCE + HDFCBANK + LT + SBIN + TATAPOWER,BAJFINANCE,HDFCBANK,LT,SBIN,TATAPOWER,2010000.0,24292113.94,22282113.94,25.99,12.09,1,> 22% (Exceptional),6
4186,ICICIBANK + RELIANCE + TATAPOWER + TCS + TITAN,ICICIBANK,RELIANCE,TATAPOWER,TCS,TITAN,2010000.0,10850068.05,8840068.05,18.0,5.4,1,18% - 22% (High Alpha),5
4187,ITC + RELIANCE + TITAN + TMPV + YESBANK,ITC,RELIANCE,TITAN,TMPV,YESBANK,2010000.0,7751406.35,5741406.35,14.62,3.86,1,12% - 15% (Index Level),3
4188,ITC + MARUTI + RELIANCE + SUZLON + TRENT,ITC,MARUTI,RELIANCE,SUZLON,TRENT,2010000.0,11088831.54,9078831.54,18.22,5.52,1,18% - 22% (High Alpha),5
4189,ASIANPAINT + BAJFINANCE + IDEA + SBIN + TATAPOWER,ASIANPAINT,BAJFINANCE,IDEA,SBIN,TATAPOWER,2010000.0,23338920.45,21328920.45,25.59,11.61,1,> 22% (Exceptional),6
4190,BAJFINANCE + ITC + LT + TITAN + YESBANK,BAJFINANCE,ITC,LT,TITAN,YESBANK,2010000.0,25802273.69,23792273.69,26.59,12.84,1,> 22% (Exceptional),6
4191,HDFCBANK + ICICIBANK + MARUTI + TATAPOWER + YESBANK,HDFCBANK,ICICIBANK,MARUTI,TATAPOWER,YESBANK,2010000.0,6680775.32,4670775.32,13.11,3.32,1,12% - 15% (Index Level),3
4192,INFY + LT + M&M + TATAPOWER + TRENT,INFY,LT,M&M,TATAPOWER,TRENT,2010000.0,11786925.91,9776925.91,18.83,5.86,1,18% - 22% (High Alpha),5
4193,ITC + M&M + RELIANCE + TMPV + YESBANK,ITC,M&M,RELIANCE,TMPV,YESBANK,2010000.0,5113208.31,3103208.31,10.34,2.54,0,8% - 12% (Moderate),2
4194,ASIANPAINT + ICICIBANK + M&M + SUZLON + TCS,ASIANPAINT,ICICIBANK,M&M,SUZLON,TCS,2010000.0,8276060.96,6266060.96,15.28,4.12,1,15% - 18% (Solid Alpha),4
4195,ASIANPAINT + M&M + SBIN + TITAN + YESBANK,ASIANPAINT,M&M,SBIN,TITAN,YESBANK,2010000.0,10246686.76,8236686.76,17.43,5.1,1,15% - 18% (Solid Alpha),4
4196,HDFCBANK + IDEA + INFY + SBIN + YESBANK,HDFCBANK,IDEA,INFY,SBIN,YESBANK,2010000.0,4235723.12,2225723.12,8.36,2.11,0,8% - 12% (Moderate),2
4197,ICICIBANK + LT + MARUTI + TATAPOWER + TITAN,ICICIBANK,LT,MARUTI,TATAPOWER,TITAN,2010000.0,11729378.32,9719378.32,18.78,5.84,1,18% - 22% (High Alpha),5
4198,MARUTI + SBIN + TATAPOWER + TCS + TITAN,MARUTI,SBIN,TATAPOWER,TCS,TITAN,2010000.0,10608167.38,8598167.38,17.78,5.28,1,15% - 18% (Solid Alpha),4
4199,HDFCBANK + ICICIBANK + ITC + M&M + SBIN,HDFCBANK,ICICIBANK,ITC,M&M,SBIN,2010000.0,7487187.56,5477187.56,14.27,3.72,1,12% - 15% (Index Level),3
4200,IDEA + ITC + LT + TMPV + TRENT,IDEA,ITC,LT,TMPV,TRENT,2010000.0,8570745.57,6560745.57,15.64,4.26,1,15% - 18% (Solid Alpha),4
4201,BAJFINANCE + M&M + TMPV + TRENT + YESBANK,BAJFINANCE,M&M,TMPV,TRENT,YESBANK,2010000.0,26664066.81,24654066.81,26.91,13.27,1,> 22% (Exceptional),6
4202,ICICIBANK + INFY + RELIANCE + SBIN + YESBANK,ICICIBANK,INFY,RELIANCE,SBIN,YESBANK,2010000.0,6183866.77,4173866.77,12.31,3.08,1,12% - 15% (Index Level),3
4203,BAJFINANCE + ICICIBANK + LT + TATAPOWER + TMPV,BAJFINANCE,ICICIBANK,LT,TATAPOWER,TMPV,2010000.0,24011974.13,22001974.13,25.87,11.95,1,> 22% (Exceptional),6
4204,HDFCBANK + ICICIBANK + IDEA + SBIN + SUZLON,HDFCBANK,ICICIBANK,IDEA,SBIN,SUZLON,2010000.0,6736668.99,4726668.99,13.19,3.35,1,12% - 15% (Index Level),3
4205,ASIANPAINT + RELIANCE + SBIN + SUZLON + TITAN,ASIANPAINT,RELIANCE,SBIN,SUZLON,TITAN,2010000.0,11067718.02,9057718.02,18.2,5.51,1,18% - 22% (High Alpha),5
4206,MARUTI + TATAPOWER + TCS + TITAN + TMPV,MARUTI,TATAPOWER,TCS,TITAN,TMPV,2010000.0,9522154.28,7512154.28,16.7,4.74,1,15% - 18% (Solid Alpha),4
4207,ASIANPAINT + ITC + MARUTI + SBIN + YESBANK,ASIANPAINT,ITC,MARUTI,SBIN,YESBANK,2010000.0,5650674.45,3640674.45,11.38,2.81,1,8% - 12% (Moderate),2
4208,HDFCBANK + LT + TCS + TRENT + YESBANK,HDFCBANK,LT,TCS,TRENT,YESBANK,2010000.0,9410417.26,7400417.26,16.58,4.68,1,15% - 18% (Solid Alpha),4
4209,IDEA + INFY + M&M + SUZLON + TMPV,IDEA,INFY,M&M,SUZLON,TMPV,2010000.0,5674657.28,3664657.28,11.43,2.82,1,8% - 12% (Moderate),2
4210,HDFCBANK + LT + SBIN + TCS + TMPV,HDFCBANK,LT,SBIN,TCS,TMPV,2010000.0,5682358.29,3672358.29,11.44,2.83,1,8% - 12% (Moderate),2
4211,BAJFINANCE + SBIN + TATAPOWER + TCS + TRENT,BAJFINANCE,SBIN,TATAPOWER,TCS,TRENT,2010000.0,27865972.51,25855972.51,27.34,13.86,1,> 22% (Exceptional),6
4212,HDFCBANK + RELIANCE + TCS + TITAN + TMPV,HDFCBANK,RELIANCE,TCS,TITAN,TMPV,2010000.0,8852972.85,6842972.85,15.96,4.4,1,15% - 18% (Solid Alpha),4
4213,MARUTI + SUZLON + TCS + TITAN + TMPV,MARUTI,SUZLON,TCS,TITAN,TMPV,2010000.0,9652550.61,7642550.61,16.83,4.8,1,15% - 18% (Solid Alpha),4
4214,ASIANPAINT + ICICIBANK + LT + M&M + TRENT,ASIANPAINT,ICICIBANK,LT,M&M,TRENT,2010000.0,12629579.65,10619579.65,19.52,6.28,1,18% - 22% (High Alpha),5
4215,ASIANPAINT + ITC + M&M + MARUTI + TMPV,ASIANPAINT,ITC,M&M,MARUTI,TMPV,2010000.0,6469413.5,4459413.5,12.78,3.22,1,12% - 15% (Index Level),3
4216,ASIANPAINT + HDFCBANK + IDEA + ITC + M&M,ASIANPAINT,HDFCBANK,IDEA,ITC,M&M,2010000.0,5849183.62,3839183.62,11.74,2.91,1,8% - 12% (Moderate),2
4217,BAJFINANCE + ICICIBANK + LT + M&M + RELIANCE,BAJFINANCE,ICICIBANK,LT,M&M,RELIANCE,2010000.0,25646257.75,23636257.75,26.53,12.76,1,> 22% (Exceptional),6
4218,ASIANPAINT + HDFCBANK + LT + SBIN + TATAPOWER,ASIANPAINT,HDFCBANK,LT,SBIN,TATAPOWER,2010000.0,7382117.17,5372117.17,14.13,3.67,1,12% - 15% (Index Level),3
4219,ICICIBANK + IDEA + TMPV + TRENT + YESBANK,ICICIBANK,IDEA,TMPV,TRENT,YESBANK,2010000.0,8441686.58,6431686.58,15.48,4.2,1,15% - 18% (Solid Alpha),4
4220,ICICIBANK + IDEA + RELIANCE + TCS + TMPV,ICICIBANK,IDEA,RELIANCE,TCS,TMPV,2010000.0,5216653.49,3206653.49,10.55,2.6,0,8% - 12% (Moderate),2
4221,INFY + LT + MARUTI + TATAPOWER + YESBANK,INFY,LT,MARUTI,TATAPOWER,YESBANK,2010000.0,6168237.76,4158237.76,12.29,3.07,1,12% - 15% (Index Level),3
4222,HDFCBANK + ITC + M&M + SBIN + TMPV,HDFCBANK,ITC,M&M,SBIN,TMPV,2010000.0,5979891.14,3969891.14,11.97,2.98,1,8% - 12% (Moderate),2
4223,BAJFINANCE + INFY + M&M + SBIN + TCS,BAJFINANCE,INFY,M&M,SBIN,TCS,2010000.0,23932262.21,21922262.21,25.84,11.91,1,> 22% (Exceptional),6
4224,HDFCBANK + IDEA + TCS + TITAN + TMPV,HDFCBANK,IDEA,TCS,TITAN,TMPV,2010000.0,7710702.49,5700702.49,14.57,3.84,1,12% - 15% (Index Level),3
4225,IDEA + INFY + SUZLON + TATAPOWER + TRENT,IDEA,INFY,SUZLON,TATAPOWER,TRENT,2010000.0,10097473.63,8087473.63,17.29,5.02,1,15% - 18% (Solid Alpha),4
4226,ITC + M&M + RELIANCE + SBIN + SUZLON,ITC,M&M,RELIANCE,SBIN,SUZLON,2010000.0,7681976.91,5671976.91,14.53,3.82,1,12% - 15% (Index Level),3
4227,IDEA + TCS + TITAN + TMPV + TRENT,IDEA,TCS,TITAN,TMPV,TRENT,2010000.0,11984488.67,9974488.67,19.0,5.96,1,18% - 22% (High Alpha),5
4228,LT + M&M + RELIANCE + TCS + TMPV,LT,M&M,RELIANCE,TCS,TMPV,2010000.0,6720427.61,4710427.61,13.17,3.34,1,12% - 15% (Index Level),3
4229,BAJFINANCE + RELIANCE + TCS + TITAN + TRENT,BAJFINANCE,RELIANCE,TCS,TITAN,TRENT,2010000.0,31052441.08,29042441.08,28.41,15.45,1,> 22% (Exceptional),6
4230,ICICIBANK + INFY + ITC + LT + TCS,ICICIBANK,INFY,ITC,LT,TCS,2010000.0,6159466.74,4149466.74,12.27,3.06,1,12% - 15% (Index Level),3
4231,ASIANPAINT + IDEA + ITC + SUZLON + TITAN,ASIANPAINT,IDEA,ITC,SUZLON,TITAN,2010000.0,9107576.78,7097576.78,16.25,4.53,1,15% - 18% (Solid Alpha),4
4232,IDEA + INFY + MARUTI + SUZLON + YESBANK,IDEA,INFY,MARUTI,SUZLON,YESBANK,2010000.0,5031178.44,3021178.44,10.17,2.5,0,8% - 12% (Moderate),2
4233,ASIANPAINT + IDEA + ITC + TCS + TITAN,ASIANPAINT,IDEA,ITC,TCS,TITAN,2010000.0,8293106.85,6283106.85,15.3,4.13,1,15% - 18% (Solid Alpha),4
4234,HDFCBANK + IDEA + M&M + MARUTI + SUZLON,HDFCBANK,IDEA,M&M,MARUTI,SUZLON,2010000.0,7148247.67,5138247.67,13.8,3.56,1,12% - 15% (Index Level),3
4235,INFY + M&M + MARUTI + TITAN + YESBANK,INFY,M&M,MARUTI,TITAN,YESBANK,2010000.0,9895367.73,7885367.73,17.08,4.92,1,15% - 18% (Solid Alpha),4
4236,ASIANPAINT + ITC + SBIN + TATAPOWER + TCS,ASIANPAINT,ITC,SBIN,TATAPOWER,TCS,2010000.0,6248908.64,4238908.64,12.42,3.11,1,12% - 15% (Index Level),3
4237,BAJFINANCE + HDFCBANK + LT + TATAPOWER + YESBANK,BAJFINANCE,HDFCBANK,LT,TATAPOWER,YESBANK,2010000.0,23044963.59,21034963.59,25.47,11.47,1,> 22% (Exceptional),6
4238,HDFCBANK + INFY + MARUTI + TITAN + TRENT,HDFCBANK,INFY,MARUTI,TITAN,TRENT,2010000.0,13989522.54,11979522.54,20.53,6.96,1,18% - 22% (High Alpha),5
4239,ICICIBANK + LT + RELIANCE + SUZLON + YESBANK,ICICIBANK,LT,RELIANCE,SUZLON,YESBANK,2010000.0,7137441.81,5127441.81,13.78,3.55,1,12% - 15% (Index Level),3
4240,ASIANPAINT + LT + TATAPOWER + TITAN + TMPV,ASIANPAINT,LT,TATAPOWER,TITAN,TMPV,2010000.0,9976493.88,7966493.88,17.16,4.96,1,15% - 18% (Solid Alpha),4
4241,M&M + RELIANCE + TCS + TMPV + TRENT,M&M,RELIANCE,TCS,TMPV,TRENT,2010000.0,10488560.99,8478560.99,17.67,5.22,1,15% - 18% (Solid Alpha),4
4242,ASIANPAINT + INFY + LT + M&M + YESBANK,ASIANPAINT,INFY,LT,M&M,YESBANK,2010000.0,6475042.71,4465042.71,12.79,3.22,1,12% - 15% (Index Level),3
4243,BAJFINANCE + ITC + M&M + RELIANCE + YESBANK,BAJFINANCE,ITC,M&M,RELIANCE,YESBANK,2010000.0,23038890.36,21028890.36,25.47,11.46,1,> 22% (Exceptional),6
4244,ASIANPAINT + ITC + M&M + MARUTI + YESBANK,ASIANPAINT,ITC,M&M,MARUTI,YESBANK,2010000.0,6308276.25,4298276.25,12.52,3.14,1,12% - 15% (Index Level),3
4245,BAJFINANCE + ICICIBANK + ITC + LT + YESBANK,BAJFINANCE,ICICIBANK,ITC,LT,YESBANK,2010000.0,22927757.17,20917757.17,25.42,11.41,1,> 22% (Exceptional),6
4246,ICICIBANK + IDEA + TATAPOWER + TCS + TMPV,ICICIBANK,IDEA,TATAPOWER,TCS,TMPV,2010000.0,5325984.76,3315984.76,10.77,2.65,0,8% - 12% (Moderate),2
4247,MARUTI + RELIANCE + SBIN + TMPV + YESBANK,MARUTI,RELIANCE,SBIN,TMPV,YESBANK,2010000.0,5448737.61,3438737.61,11.01,2.71,0,8% - 12% (Moderate),2
4248,BAJFINANCE + ICICIBANK + ITC + TRENT + YESBANK,BAJFINANCE,ICICIBANK,ITC,TRENT,YESBANK,2010000.0,26695890.55,24685890.55,26.92,13.28,1,> 22% (Exceptional),6
4249,ICICIBANK + MARUTI + SUZLON + TATAPOWER + TITAN,ICICIBANK,MARUTI,SUZLON,TATAPOWER,TITAN,2010000.0,11843920.63,9833920.63,18.88,5.89,1,18% - 22% (High Alpha),5
4250,HDFCBANK + MARUTI + SBIN + TMPV + YESBANK,HDFCBANK,MARUTI,SBIN,TMPV,YESBANK,2010000.0,5068270.09,3058270.09,10.25,2.52,0,8% - 12% (Moderate),2
4251,BAJFINANCE + M&M + SUZLON + TATAPOWER + TITAN,BAJFINANCE,M&M,SUZLON,TATAPOWER,TITAN,2010000.0,28744647.84,26734647.84,27.65,14.3,1,> 22% (Exceptional),6
4252,BAJFINANCE + ITC + M&M + MARUTI + RELIANCE,BAJFINANCE,ITC,M&M,MARUTI,RELIANCE,2010000.0,24461300.92,22451300.92,26.06,12.17,1,> 22% (Exceptional),6
4253,BAJFINANCE + ITC + LT + SBIN + TATAPOWER,BAJFINANCE,ITC,LT,SBIN,TATAPOWER,2010000.0,23858833.02,21848833.02,25.81,11.87,1,> 22% (Exceptional),6
4254,BAJFINANCE + LT + SUZLON + TITAN + TMPV,BAJFINANCE,LT,SUZLON,TITAN,TMPV,2010000.0,27016886.97,25006886.97,27.04,13.44,1,> 22% (Exceptional),6
4255,ASIANPAINT + BAJFINANCE + MARUTI + TATAPOWER + TMPV,ASIANPAINT,BAJFINANCE,MARUTI,TATAPOWER,TMPV,2010000.0,23574560.37,21564560.37,25.69,11.73,1,> 22% (Exceptional),6
4256,INFY + SUZLON + TATAPOWER + TCS + TITAN,INFY,SUZLON,TATAPOWER,TCS,TITAN,2010000.0,10071605.27,8061605.27,17.26,5.01,1,15% - 18% (Solid Alpha),4
4257,IDEA + INFY + SUZLON + TATAPOWER + TCS,IDEA,INFY,SUZLON,TATAPOWER,TCS,2010000.0,5629412.63,3619412.63,11.34,2.8,1,8% - 12% (Moderate),2
4258,ASIANPAINT + ICICIBANK + MARUTI + SUZLON + TMPV,ASIANPAINT,ICICIBANK,MARUTI,SUZLON,TMPV,2010000.0,7286571.06,5276571.06,13.99,3.63,1,12% - 15% (Index Level),3
4259,BAJFINANCE + IDEA + INFY + M&M + RELIANCE,BAJFINANCE,IDEA,INFY,M&M,RELIANCE,2010000.0,23360611.74,21350611.74,25.6,11.62,1,> 22% (Exceptional),6
4260,INFY + LT + SUZLON + TCS + TRENT,INFY,LT,SUZLON,TCS,TRENT,2010000.0,10680855.67,8670855.67,17.85,5.31,1,15% - 18% (Solid Alpha),4
4261,ICICIBANK + INFY + LT + M&M + TATAPOWER,ICICIBANK,INFY,LT,M&M,TATAPOWER,2010000.0,8319013.01,6309013.01,15.34,4.14,1,15% - 18% (Solid Alpha),4
4262,ICICIBANK + IDEA + LT + TCS + YESBANK,ICICIBANK,IDEA,LT,TCS,YESBANK,2010000.0,5180701.52,3170701.52,10.48,2.58,0,8% - 12% (Moderate),2
4263,BAJFINANCE + HDFCBANK + ICICIBANK + MARUTI + TMPV,BAJFINANCE,HDFCBANK,ICICIBANK,MARUTI,TMPV,2010000.0,23576372.71,21566372.71,25.69,11.73,1,> 22% (Exceptional),6
4264,BAJFINANCE + IDEA + MARUTI + TATAPOWER + TCS,BAJFINANCE,IDEA,MARUTI,TATAPOWER,TCS,2010000.0,23005643.69,20995643.69,25.45,11.45,1,> 22% (Exceptional),6
4265,IDEA + ITC + SUZLON + TATAPOWER + TRENT,IDEA,ITC,SUZLON,TATAPOWER,TRENT,2010000.0,9876509.79,7866509.79,17.06,4.91,1,15% - 18% (Solid Alpha),4
4266,BAJFINANCE + HDFCBANK + ITC + SUZLON + YESBANK,BAJFINANCE,HDFCBANK,ITC,SUZLON,YESBANK,2010000.0,22236426.19,20226426.19,25.12,11.06,1,> 22% (Exceptional),6
4267,ASIANPAINT + BAJFINANCE + ITC + SUZLON + TMPV,ASIANPAINT,BAJFINANCE,ITC,SUZLON,TMPV,2010000.0,22711825.6,20701825.6,25.33,11.3,1,> 22% (Exceptional),6
4268,HDFCBANK + MARUTI + TMPV + TRENT + YESBANK,HDFCBANK,MARUTI,TMPV,TRENT,YESBANK,2010000.0,8957466.31,6947466.31,16.08,4.46,1,15% - 18% (Solid Alpha),4
4269,HDFCBANK + M&M + SBIN + SUZLON + TMPV,HDFCBANK,M&M,SBIN,SUZLON,TMPV,2010000.0,7033367.17,5023367.17,13.63,3.5,1,12% - 15% (Index Level),3
4270,M&M + SUZLON + TATAPOWER + TITAN + TRENT,M&M,SUZLON,TATAPOWER,TITAN,TRENT,2010000.0,15794175.11,13784175.11,21.74,7.86,1,18% - 22% (High Alpha),5
4271,ASIANPAINT + HDFCBANK + MARUTI + RELIANCE + TMPV,ASIANPAINT,HDFCBANK,MARUTI,RELIANCE,TMPV,2010000.0,6240970.18,4230970.18,12.41,3.1,1,12% - 15% (Index Level),3
4272,ASIANPAINT + ICICIBANK + SBIN + SUZLON + TCS,ASIANPAINT,ICICIBANK,SBIN,SUZLON,TCS,2010000.0,7618459.17,5608459.17,14.45,3.79,1,12% - 15% (Index Level),3
4273,INFY + ITC + MARUTI + TMPV + TRENT,INFY,ITC,MARUTI,TMPV,TRENT,2010000.0,9174428.69,7164428.69,16.32,4.56,1,15% - 18% (Solid Alpha),4
4274,ICICIBANK + INFY + SUZLON + TATAPOWER + TCS,ICICIBANK,INFY,SUZLON,TATAPOWER,TCS,2010000.0,7197088.75,5187088.75,13.87,3.58,1,12% - 15% (Index Level),3
4275,BAJFINANCE + INFY + RELIANCE + TITAN + TRENT,BAJFINANCE,INFY,RELIANCE,TITAN,TRENT,2010000.0,31034398.81,29024398.81,28.41,15.44,1,> 22% (Exceptional),6
4276,IDEA + LT + M&M + MARUTI + TCS,IDEA,LT,M&M,MARUTI,TCS,2010000.0,6839430.55,4829430.55,13.35,3.4,1,12% - 15% (Index Level),3
4277,BAJFINANCE + ICICIBANK + INFY + MARUTI + TCS,BAJFINANCE,ICICIBANK,INFY,MARUTI,TCS,2010000.0,23871203.94,21861203.94,25.82,11.88,1,> 22% (Exceptional),6
4278,ASIANPAINT + HDFCBANK + RELIANCE + TATAPOWER + YESBANK,ASIANPAINT,HDFCBANK,RELIANCE,TATAPOWER,YESBANK,2010000.0,6009781.54,3999781.54,12.02,2.99,1,12% - 15% (Index Level),3
4279,MARUTI + SUZLON + TATAPOWER + TCS + TITAN,MARUTI,SUZLON,TATAPOWER,TCS,TITAN,2010000.0,10843772.53,8833772.53,18.0,5.39,1,18% - 22% (High Alpha),5
4280,HDFCBANK + MARUTI + RELIANCE + TATAPOWER + TITAN,HDFCBANK,MARUTI,RELIANCE,TATAPOWER,TITAN,2010000.0,10798319.75,8788319.75,17.96,5.37,1,15% - 18% (Solid Alpha),4
4281,M&M + MARUTI + RELIANCE + TCS + TRENT,M&M,MARUTI,RELIANCE,TCS,TRENT,2010000.0,11749834.29,9739834.29,18.8,5.85,1,18% - 22% (High Alpha),5
4282,ASIANPAINT + ICICIBANK + LT + M&M + SBIN,ASIANPAINT,ICICIBANK,LT,M&M,SBIN,2010000.0,8740383.44,6730383.44,15.83,4.35,1,15% - 18% (Solid Alpha),4
4283,LT + MARUTI + RELIANCE + TATAPOWER + TITAN,LT,MARUTI,RELIANCE,TATAPOWER,TITAN,2010000.0,11303972.55,9293972.55,18.41,5.62,1,18% - 22% (High Alpha),5
4284,ASIANPAINT + BAJFINANCE + TATAPOWER + TCS + TRENT,ASIANPAINT,BAJFINANCE,TATAPOWER,TCS,TRENT,2010000.0,27795644.7,25785644.7,27.32,13.83,1,> 22% (Exceptional),6
4285,BAJFINANCE + ICICIBANK + RELIANCE + SBIN + TITAN,BAJFINANCE,ICICIBANK,RELIANCE,SBIN,TITAN,2010000.0,28163392.96,26153392.96,27.45,14.01,1,> 22% (Exceptional),6
4286,M&M + SBIN + TCS + TRENT + YESBANK,M&M,SBIN,TCS,TRENT,YESBANK,2010000.0,10331546.18,8321546.18,17.51,5.14,1,15% - 18% (Solid Alpha),4
4287,ITC + SBIN + SUZLON + TITAN + TRENT,ITC,SBIN,SUZLON,TITAN,TRENT,2010000.0,14213493.61,12203493.61,20.69,7.07,1,18% - 22% (High Alpha),5
4288,ASIANPAINT + ICICIBANK + ITC + SBIN + TATAPOWER,ASIANPAINT,ICICIBANK,ITC,SBIN,TATAPOWER,2010000.0,7249056.74,5239056.74,13.94,3.61,1,12% - 15% (Index Level),3
4289,ASIANPAINT + LT + M&M + MARUTI + SUZLON,ASIANPAINT,LT,M&M,MARUTI,SUZLON,2010000.0,8729965.47,6719965.47,15.82,4.34,1,15% - 18% (Solid Alpha),4
4290,BAJFINANCE + M&M + SUZLON + TATAPOWER + TMPV,BAJFINANCE,M&M,SUZLON,TATAPOWER,TMPV,2010000.0,24362834.91,22352834.91,26.02,12.12,1,> 22% (Exceptional),6
4291,LT + M&M + TCS + TMPV + YESBANK,LT,M&M,TCS,TMPV,YESBANK,2010000.0,5477399.7,3467399.7,11.06,2.73,0,8% - 12% (Moderate),2
4292,ASIANPAINT + BAJFINANCE + HDFCBANK + INFY + TITAN,ASIANPAINT,BAJFINANCE,HDFCBANK,INFY,TITAN,2010000.0,26694407.25,24684407.25,26.92,13.28,1,> 22% (Exceptional),6
4293,BAJFINANCE + ICICIBANK + IDEA + TCS + TRENT,BAJFINANCE,ICICIBANK,IDEA,TCS,TRENT,2010000.0,27035654.21,25025654.21,27.05,13.45,1,> 22% (Exceptional),6
4294,ITC + LT + MARUTI + SBIN + TCS,ITC,LT,MARUTI,SBIN,TCS,2010000.0,6510350.68,4500350.68,12.84,3.24,1,12% - 15% (Index Level),3
4295,ASIANPAINT + IDEA + INFY + LT + TMPV,ASIANPAINT,IDEA,INFY,LT,TMPV,2010000.0,4832185.37,2822185.37,9.75,2.4,0,8% - 12% (Moderate),2
4296,HDFCBANK + IDEA + SUZLON + TITAN + YESBANK,HDFCBANK,IDEA,SUZLON,TITAN,YESBANK,2010000.0,8364035.16,6354035.16,15.39,4.16,1,15% - 18% (Solid Alpha),4
4297,HDFCBANK + INFY + LT + MARUTI + SBIN,HDFCBANK,INFY,LT,MARUTI,SBIN,2010000.0,6925589.32,4915589.32,13.48,3.45,1,12% - 15% (Index Level),3
