SIP_Date,Ticker,Year_Month,Year,Month_Number,SIP_Buy_Price,SIP_Close_Price,Day_of_Month_Executed
2024-07-01,TMPV.NS,2024-07,2024,7,985.3344,1002.05,1
2024-08-01,TMPV.NS,2024-08,2024,8,1125.3098,1144.4,1
2024-09-02,TMPV.NS,2024-09,2024,9,1074.4231,1092.65,2
2024-10-01,TMPV.NS,2024-10,2024,10,949.0991,965.2,1
2024-11-01,TMPV.NS,2024-11,2024,11,829.3801,843.45,1
2024-12-02,TMPV.NS,2024-12,2024,12,776.8708,790.05,2
2025-01-01,TMPV.NS,2025-01,2025,1,736.7514,749.25,1
2025-02-01,TMPV.NS,2025-02,2025,2,694.7637,706.55,1
2025-03-03,TMPV.NS,2025-03,2025,3,610.7883,621.15,3
2025-04-01,TMPV.NS,2025-04,2025,4,660.6425,671.85,1
2025-05-02,TMPV.NS,2025-05,2025,5,638.2721,649.1,2
2025-06-02,TMPV.NS,2025-06,2025,6,699.7294,711.6,2
2025-07-01,TMPV.NS,2025-07,2025,7,678.1743,683.8,1
2025-08-01,TMPV.NS,2025-08,2025,8,643.5118,648.85,1
2025-09-01,TMPV.NS,2025-09,2025,9,684.4721,690.15,1
2025-10-01,TMPV.NS,2025-10,2025,10,712.4401,718.35,1
2025-11-03,TMPV.NS,2025-11,2025,11,413.5693,417.0,3
2025-12-01,TMPV.NS,2025-12,2025,12,360.807,363.8,1
2026-01-01,TMPV.NS,2026-01,2026,1,364.5261,367.55,1
2026-02-02,TMPV.NS,2026-02,2026,2,359.9144,362.9,2
2026-03-02,TMPV.NS,2026-03,2026,3,367.5511,370.6,2
2026-04-01,TMPV.NS,2026-04,2026,4,300.4576,302.95,1
2026-05-01,TMPV.NS,2026-05,2026,5,338.7401,341.55,1
2026-06-01,TMPV.NS,2026-06,2026,6,381.7334,384.9,1
2026-07-01,TMPV.NS,2026-07,2026,7,347.8,347.8,1
2026-08-03,TMPV.NS,2026-08,2026,8,349.3,349.3,3
2026-09-01,TMPV.NS,2026-09,2026,9,310.0,310.0,1
2010-01-04,TRENT.NS,2010-01,2010,1,71.7565,74.9968,4
2010-02-01,TRENT.NS,2010-02,2010,2,64.2779,67.1805,1
2010-03-02,TRENT.NS,2010-03,2010,3,65.9259,68.9029,2
2010-04-01,TRENT.NS,2010-04,2010,4,64.8541,67.7827,1
2010-05-03,TRENT.NS,2010-05,2010,5,66.2442,69.2356,3
2010-06-01,TRENT.NS,2010-06,2010,6,65.3215,68.2712,1
2010-07-01,TRENT.NS,2010-07,2010,7,72.5463,75.8223,1
2010-08-02,TRENT.NS,2010-08,2010,8,84.681,88.505,2
2010-09-01,TRENT.NS,2010-09,2010,9,101.7901,105.86,1
2010-10-01,TRENT.NS,2010-10,2010,10,101.4921,105.55,1
2010-11-01,TRENT.NS,2010-11,2010,11,97.2083,101.095,1
2010-12-01,TRENT.NS,2010-12,2010,12,87.3812,90.875,1
2011-01-03,TRENT.NS,2011-01,2011,1,91.1121,94.755,3
2011-02-01,TRENT.NS,2011-02,2011,2,80.6359,83.86,1
2011-03-01,TRENT.NS,2011-03,2011,3,81.3763,84.63,1
2011-04-01,TRENT.NS,2011-04,2011,4,93.6698,97.415,1
2011-05-02,TRENT.NS,2011-05,2011,5,94.415,98.19,2
2011-06-01,TRENT.NS,2011-06,2011,6,98.1122,102.035,1
2011-07-01,TRENT.NS,2011-07,2011,7,111.2326,115.68,1
2011-08-01,TRENT.NS,2011-08,2011,8,117.3421,121.53,1
2011-09-02,TRENT.NS,2011-09,2011,9,105.7942,109.57,2
2011-10-03,TRENT.NS,2011-10,2011,10,105.1811,108.935,3
2011-11-01,TRENT.NS,2011-11,2011,11,103.1728,106.855,1
2011-12-01,TRENT.NS,2011-12,2011,12,95.9891,99.415,1
2012-01-02,TRENT.NS,2012-01,2012,1,81.1536,84.05,2
2012-02-01,TRENT.NS,2012-02,2012,2,83.5144,86.495,1
2012-03-01,TRENT.NS,2012-03,2012,3,91.2677,94.525,1
2012-04-02,TRENT.NS,2012-04,2012,4,91.3835,94.645,2
2012-05-02,TRENT.NS,2012-05,2012,5,87.6034,90.73,2
2012-06-01,TRENT.NS,2012-06,2012,6,88.0765,91.22,1
2012-07-02,TRENT.NS,2012-07,2012,7,93.8022,97.15,2
2012-08-01,TRENT.NS,2012-08,2012,8,100.8204,104.0,1
2012-09-03,TRENT.NS,2012-09,2012,9,100.675,103.85,3
2012-10-01,TRENT.NS,2012-10,2012,10,115.0613,118.69,1
2012-11-01,TRENT.NS,2012-11,2012,11,107.4464,110.835,1
2012-12-03,TRENT.NS,2012-12,2012,12,120.175,123.965,3
2013-01-01,TRENT.NS,2013-01,2013,1,127.7316,131.76,1
2013-02-01,TRENT.NS,2013-02,2013,2,110.9945,114.495,1
2013-03-01,TRENT.NS,2013-03,2013,3,107.1265,110.505,1
2013-04-01,TRENT.NS,2013-04,2013,4,96.4967,99.54,1
2013-05-02,TRENT.NS,2013-05,2013,5,105.5899,108.92,2
2013-06-03,TRENT.NS,2013-06,2013,6,102.3715,105.6,3
2013-07-01,TRENT.NS,2013-07,2013,7,95.7309,98.75,1
2013-08-01,TRENT.NS,2013-08,2013,8,97.1209,99.72,1
2013-09-02,TRENT.NS,2013-09,2013,9,91.6133,94.065,2
2013-10-01,TRENT.NS,2013-10,2013,10,89.12,91.505,1
2013-11-01,TRENT.NS,2013-11,2013,11,88.4918,90.86,1
2013-12-02,TRENT.NS,2013-12,2013,12,101.1822,103.89,2
2014-01-01,TRENT.NS,2014-01,2014,1,119.6675,122.87,1
2014-02-03,TRENT.NS,2014-02,2014,2,104.2695,107.06,3
2014-03-03,TRENT.NS,2014-03,2014,3,96.965,99.56,3
2014-04-01,TRENT.NS,2014-04,2014,4,98.8837,101.53,1
2014-05-02,TRENT.NS,2014-05,2014,5,95.7379,98.3,2
2014-06-02,TRENT.NS,2014-06,2014,6,103.8459,106.625,2
2014-07-01,TRENT.NS,2014-07,2014,7,121.2647,124.51,1
2014-08-01,TRENT.NS,2014-08,2014,8,119.3412,122.535,1
2014-09-01,TRENT.NS,2014-09,2014,9,112.4943,115.065,1
2014-10-01,TRENT.NS,2014-10,2014,10,135.7235,138.825,1
2014-11-03,TRENT.NS,2014-11,2014,11,131.0698,134.065,3
2014-12-01,TRENT.NS,2014-12,2014,12,141.653,144.89,1
2015-01-01,TRENT.NS,2015-01,2015,1,144.977,148.29,1
2015-02-02,TRENT.NS,2015-02,2015,2,142.0001,145.245,2
2015-03-02,TRENT.NS,2015-03,2015,3,142.5182,145.775,2
2015-04-01,TRENT.NS,2015-04,2015,4,144.7962,148.105,1
2015-05-04,TRENT.NS,2015-05,2015,5,115.53,118.17,4
2015-06-01,TRENT.NS,2015-06,2015,6,116.1459,118.8,1
2015-07-01,TRENT.NS,2015-07,2015,7,112.6703,115.245,1
2015-08-03,TRENT.NS,2015-08,2015,8,119.7073,121.77,3
2015-09-01,TRENT.NS,2015-09,2015,9,122.4894,124.6,1
2015-10-01,TRENT.NS,2015-10,2015,10,127.1835,129.375,1
2015-11-02,TRENT.NS,2015-11,2015,11,137.6531,140.025,2
2015-12-01,TRENT.NS,2015-12,2015,12,154.547,157.21,1
2016-01-01,TRENT.NS,2016-01,2016,1,172.3404,175.31,1
2016-02-01,TRENT.NS,2016-02,2016,2,152.4137,155.04,1
2016-03-01,TRENT.NS,2016-03,2016,3,147.4689,150.01,1
2016-04-01,TRENT.NS,2016-04,2016,4,157.8501,159.905,1
2016-05-02,TRENT.NS,2016-05,2016,5,167.919,170.105,2
2016-06-01,TRENT.NS,2016-06,2016,6,166.9171,169.09,1
2016-07-01,TRENT.NS,2016-07,2016,7,178.0324,180.35,1
2016-08-01,TRENT.NS,2016-08,2016,8,183.3531,185.74,1
2016-09-01,TRENT.NS,2016-09,2016,9,216.7928,219.615,1
2016-10-03,TRENT.NS,2016-10,2016,10,220.1837,223.05,3
2016-11-01,TRENT.NS,2016-11,2016,11,204.6854,207.35,1
2016-12-01,TRENT.NS,2016-12,2016,12,176.4036,178.7,1
2017-01-02,TRENT.NS,2017-01,2017,1,199.2067,201.8,2
2017-02-01,TRENT.NS,2017-02,2017,2,236.2742,239.35,1
2017-03-01,TRENT.NS,2017-03,2017,3,242.9375,246.1,1
2017-04-03,TRENT.NS,2017-04,2017,4,268.4059,271.9,3
2017-05-02,TRENT.NS,2017-05,2017,5,246.5406,249.75,2
2017-06-01,TRENT.NS,2017-06,2017,6,241.0619,244.2,1
2017-07-03,TRENT.NS,2017-07,2017,7,236.9158,240.0,3
2017-08-01,TRENT.NS,2017-08,2017,8,269.905,272.7,1
2017-09-01,TRENT.NS,2017-09,2017,9,291.729,294.75,1
2017-10-03,TRENT.NS,2017-10,2017,10,292.4218,295.45,3
2017-11-01,TRENT.NS,2017-11,2017,11,294.9952,298.05,1
2017-12-01,TRENT.NS,2017-12,2017,12,324.9846,328.35,1
2018-01-01,TRENT.NS,2018-01,2018,1,328.1024,331.5,1
2018-02-01,TRENT.NS,2018-02,2018,2,312.5632,315.8,1
2018-03-01,TRENT.NS,2018-03,2018,3,311.7715,315.0,1
2018-04-02,TRENT.NS,2018-04,2018,4,340.4742,344.0,2
2018-05-02,TRENT.NS,2018-05,2018,5,346.6107,350.2,2
2018-06-01,TRENT.NS,2018-06,2018,6,324.4898,327.85,1
2018-07-02,TRENT.NS,2018-07,2018,7,309.5445,312.75,2
2018-08-01,TRENT.NS,2018-08,2018,8,362.4108,365.35,1
2018-09-03,TRENT.NS,2018-09,2018,9,357.3022,360.2,3
2018-10-01,TRENT.NS,2018-10,2018,10,334.2888,337.0,1
2018-11-01,TRENT.NS,2018-11,2018,11,321.9886,324.6,1
2018-12-03,TRENT.NS,2018-12,2018,12,325.9068,328.55,3
2019-01-01,TRENT.NS,2019-01,2019,1,359.0382,361.95,1
2019-02-01,TRENT.NS,2019-02,2019,2,349.565,352.4,1
2019-03-01,TRENT.NS,2019-03,2019,3,333.7929,336.5,1
2019-04-01,TRENT.NS,2019-04,2019,4,354.7727,357.65,1
2019-05-02,TRENT.NS,2019-05,2019,5,362.9564,365.9,2
2019-06-03,TRENT.NS,2019-06,2019,6,408.6855,412.0,3
2019-07-01,TRENT.NS,2019-07,2019,7,450.546,454.2,1
2019-08-01,TRENT.NS,2019-08,2019,8,418.6176,421.2,1
2019-09-03,TRENT.NS,2019-09,2019,9,448.1355,450.9,3
2019-10-01,TRENT.NS,2019-10,2019,10,475.7154,478.65,1
2019-11-01,TRENT.NS,2019-11,2019,11,544.0936,547.45,1
2019-12-02,TRENT.NS,2019-12,2019,12,523.1726,526.4,2
2020-01-01,TRENT.NS,2020-01,2020,1,526.4026,529.65,1
2020-02-03,TRENT.NS,2020-02,2020,2,590.4078,594.05,3
2020-03-02,TRENT.NS,2020-03,2020,3,727.3133,731.8,2
2020-04-01,TRENT.NS,2020-04,2020,4,462.8448,465.7,1
2020-05-04,TRENT.NS,2020-05,2020,5,474.6221,477.55,4
2020-06-01,TRENT.NS,2020-06,2020,6,504.8358,507.95,1
2020-07-01,TRENT.NS,2020-07,2020,7,610.5834,614.35,1
2020-08-03,TRENT.NS,2020-08,2020,8,550.7291,553.5,3
2020-09-01,TRENT.NS,2020-09,2020,9,635.3535,638.55,1
2020-10-01,TRENT.NS,2020-10,2020,10,669.9791,673.35,1
2020-11-02,TRENT.NS,2020-11,2020,11,671.3224,674.7,2
2020-12-01,TRENT.NS,2020-12,2020,12,711.9182,715.5,1
2021-01-01,TRENT.NS,2021-01,2021,1,671.2727,674.65,1
2021-02-01,TRENT.NS,2021-02,2021,2,637.9404,641.15,1
2021-03-01,TRENT.NS,2021-03,2021,3,826.243,830.4,1
2021-04-01,TRENT.NS,2021-04,2021,4,747.0912,750.85,1
2021-05-03,TRENT.NS,2021-05,2021,5,779.13,783.05,3
2021-06-01,TRENT.NS,2021-06,2021,6,835.9939,840.2,1
2021-07-01,TRENT.NS,2021-07,2021,7,853.6055,857.9,1
2021-08-02,TRENT.NS,2021-08,2021,8,952.2247,956.6,2
2021-09-01,TRENT.NS,2021-09,2021,9,989.8518,994.4,1
2021-10-01,TRENT.NS,2021-10,2021,10,1039.5731,1044.35,1
2021-11-01,TRENT.NS,2021-11,2021,11,1020.0132,1024.7,1
2021-12-01,TRENT.NS,2021-12,2021,12,1019.5155,1024.2,1
2022-01-03,TRENT.NS,2022-01,2022,1,1049.7765,1054.6,3
2022-02-01,TRENT.NS,2022-02,2022,2,1055.5499,1060.4,1
2022-03-02,TRENT.NS,2022-03,2022,3,1100.4707,1105.1,2
2022-04-01,TRENT.NS,2022-04,2022,4,1263.1362,1268.45,1
2022-05-02,TRENT.NS,2022-05,2022,5,1215.0885,1220.2,2
2022-06-01,TRENT.NS,2022-06,2022,6,1105.5845,1109.45,1
2022-07-01,TRENT.NS,2022-07,2022,7,1069.8097,1073.55,1
2022-08-01,TRENT.NS,2022-08,2022,8,1296.4672,1301.0,1
2022-09-01,TRENT.NS,2022-09,2022,9,1409.0734,1414.0,1
2022-10-03,TRENT.NS,2022-10,2022,10,1384.9576,1389.8,3
2022-11-01,TRENT.NS,2022-11,2022,11,1552.1234,1557.55,1
2022-12-01,TRENT.NS,2022-12,2022,12,1458.9987,1464.1,1
2023-01-02,TRENT.NS,2023-01,2023,1,1337.4738,1342.15,2
2023-02-01,TRENT.NS,2023-02,2023,2,1211.7633,1216.0,1
2023-03-01,TRENT.NS,2023-03,2023,3,1287.0002,1291.5,1
2023-04-03,TRENT.NS,2023-04,2023,4,1352.6707,1357.4,3
2023-05-02,TRENT.NS,2023-05,2023,5,1401.5995,1406.5,2
2023-06-01,TRENT.NS,2023-06,2023,6,1558.4817,1562.4,1
2023-07-03,TRENT.NS,2023-07,2023,7,1747.1573,1751.55,3
2023-08-01,TRENT.NS,2023-08,2023,8,1703.3176,1707.6,1
2023-09-01,TRENT.NS,2023-09,2023,9,2057.926,2063.1001,1
2023-10-03,TRENT.NS,2023-10,2023,10,2053.936,2059.1001,3
2023-11-01,TRENT.NS,2023-11,2023,11,2192.1384,2197.6499,1
2023-12-01,TRENT.NS,2023-12,2023,12,2800.6587,2807.7,1
2024-01-01,TRENT.NS,2024-01,2024,1,2994.5713,3002.1001,1
2024-02-01,TRENT.NS,2024-02,2024,2,3095.0188,3102.8,1
2024-03-01,TRENT.NS,2024-03,2024,3,3891.4663,3901.25,1
2024-04-01,TRENT.NS,2024-04,2024,4,3877.0527,3886.8,1
2024-05-02,TRENT.NS,2024-05,2024,5,4635.0469,4646.7002,2
2024-06-03,TRENT.NS,2024-06,2024,6,4652.6348,4662.2002,3
2024-07-01,TRENT.NS,2024-07,2024,7,5504.3335,5515.6499,1
2024-08-01,TRENT.NS,2024-08,2024,8,5758.96,5770.7998,1
2024-09-02,TRENT.NS,2024-09,2024,9,7133.5347,7148.2002,2
2024-10-01,TRENT.NS,2024-10,2024,10,7597.0815,7612.7002,1
2024-11-01,TRENT.NS,2024-11,2024,11,7134.3325,7149.0,1
2024-12-02,TRENT.NS,2024-12,2024,12,6791.3374,6805.2998,2
2025-01-01,TRENT.NS,2025-01,2025,1,7053.5483,7068.0498,1
2025-02-01,TRENT.NS,2025-02,2025,2,6176.8008,6189.5,1
2025-03-03,TRENT.NS,2025-03,2025,3,4936.7505,4946.8999,3
2025-04-01,TRENT.NS,2025-04,2025,4,5565.3086,5576.75,1
2025-05-02,TRENT.NS,2025-05,2025,5,5143.4253,5154.0,2
2025-06-02,TRENT.NS,2025-06,2025,6,5609.9663,5621.5,2
2025-07-01,TRENT.NS,2025-07,2025,7,6134.9346,6144.0,1
2025-08-01,TRENT.NS,2025-08,2025,8,5172.3569,5180.0,1
2025-09-01,TRENT.NS,2025-09,2025,9,5441.9585,5450.0,1
2025-10-01,TRENT.NS,2025-10,2025,10,4824.8701,4832.0,1
2025-11-03,TRENT.NS,2025-11,2025,11,4706.4453,4713.3999,3
2025-12-01,TRENT.NS,2025-12,2025,12,4209.6792,4215.8999,1
2026-01-01,TRENT.NS,2026-01,2026,1,2860.7061,2864.9333,1
2026-02-02,TRENT.NS,2026-02,2026,2,2476.9399,2480.6001,2
2026-03-02,TRENT.NS,2026-03,2026,3,2561.8811,2565.6667,2
2026-04-01,TRENT.NS,2026-04,2026,4,2347.531,2351.0,1
2026-05-01,TRENT.NS,2026-05,2026,5,2758.9897,2763.0667,1
2026-06-01,TRENT.NS,2026-06,2026,6,2767.4441,2771.5334,1
2026-07-01,TRENT.NS,2026-07,2026,7,3290.3,3290.3,1
2026-08-03,TRENT.NS,2026-08,2026,8,3050.0,3050.0,3
2026-09-01,TRENT.NS,2026-09,2026,9,2855.0,2855.0,1
2010-01-04,YESBANK.NS,2010-01,2010,1,48.5094,53.69,4
2010-02-01,YESBANK.NS,2010-02,2010,2,45.7357,50.62,1
2010-03-02,YESBANK.NS,2010-03,2010,3,44.2901,49.02,2
2010-04-01,YESBANK.NS,2010-04,2010,4,46.6301,51.61,1
2010-05-03,YESBANK.NS,2010-05,2010,5,51.8524,57.39,3
2010-06-01,YESBANK.NS,2010-06,2010,6,50.4068,55.79,1
2010-07-01,YESBANK.NS,2010-07,2010,7,48.9826,53.92,1
2010-08-02,YESBANK.NS,2010-08,2010,8,55.496,61.09,2
2010-09-01,YESBANK.NS,2010-09,2010,9,58.1123,63.97,1
2010-10-01,YESBANK.NS,2010-10,2010,10,64.8619,71.4,1
2010-11-01,YESBANK.NS,2010-11,2010,11,67.1057,73.87,1
2010-12-01,YESBANK.NS,2010-12,2010,12,59.9019,65.94,1
2011-01-03,YESBANK.NS,2011-01,2011,1,57.331,63.11,3
2011-02-01,YESBANK.NS,2011-02,2011,2,48.0923,52.94,1
2011-03-01,YESBANK.NS,2011-03,2011,3,49.4459,54.43,1
2011-04-01,YESBANK.NS,2011-04,2011,4,56.6951,62.41,1
2011-05-02,YESBANK.NS,2011-05,2011,5,54.3514,59.83,2
2011-06-01,YESBANK.NS,2011-06,2011,6,54.1697,59.63,1
2011-07-01,YESBANK.NS,2011-07,2011,7,58.3408,63.67,1
2011-08-01,YESBANK.NS,2011-08,2011,8,57.9651,63.26,1
2011-09-02,YESBANK.NS,2011-09,2011,9,51.0654,55.73,2
2011-10-03,YESBANK.NS,2011-10,2011,10,47.7392,52.1,3
2011-11-01,YESBANK.NS,2011-11,2011,11,56.3158,61.46,1
2011-12-01,YESBANK.NS,2011-12,2011,12,51.1478,55.82,1
2012-01-02,YESBANK.NS,2012-01,2012,1,42.4888,46.37,2
2012-02-01,YESBANK.NS,2012-02,2012,2,61.6028,67.23,1
2012-03-01,YESBANK.NS,2012-03,2012,3,62.3084,68.0,1
2012-04-02,YESBANK.NS,2012-04,2012,4,68.3651,74.61,2
2012-05-02,YESBANK.NS,2012-05,2012,5,63.8936,69.73,2
2012-06-01,YESBANK.NS,2012-06,2012,6,59.2571,64.67,1
2012-07-02,YESBANK.NS,2012-07,2012,7,63.1147,68.88,2
2012-08-01,YESBANK.NS,2012-08,2012,8,67.7566,73.1,1
2012-09-03,YESBANK.NS,2012-09,2012,9,60.8049,65.6,3
2012-10-01,YESBANK.NS,2012-10,2012,10,73.077,78.84,1
2012-11-01,YESBANK.NS,2012-11,2012,11,76.4788,82.51,1
2012-12-03,YESBANK.NS,2012-12,2012,12,82.9393,89.48,3
2013-01-01,YESBANK.NS,2013-01,2013,1,88.4266,95.4,1
2013-02-01,YESBANK.NS,2013-02,2013,2,98.6874,106.47,1
2013-03-01,YESBANK.NS,2013-03,2013,3,87.685,94.6,1
2013-04-01,YESBANK.NS,2013-04,2013,4,80.1401,86.46,1
2013-05-02,YESBANK.NS,2013-05,2013,5,93.5431,100.92,2
2013-06-03,YESBANK.NS,2013-06,2013,6,94.3006,100.54,3
2013-07-01,YESBANK.NS,2013-07,2013,7,88.1946,94.03,1
2013-08-01,YESBANK.NS,2013-08,2013,8,61.4633,65.53,1
2013-09-02,YESBANK.NS,2013-09,2013,9,47.4504,50.59,2
2013-10-01,YESBANK.NS,2013-10,2013,10,55.3198,58.98,1
2013-11-01,YESBANK.NS,2013-11,2013,11,70.9271,75.62,1
2013-12-02,YESBANK.NS,2013-12,2013,12,70.4581,75.12,2
2014-01-01,YESBANK.NS,2014-01,2014,1,70.2424,74.89,1
2014-02-03,YESBANK.NS,2014-02,2014,2,56.1733,59.89,3
2014-03-03,YESBANK.NS,2014-03,2014,3,56.7923,60.55,3
2014-04-01,YESBANK.NS,2014-04,2014,4,76.9768,82.07,1
2014-05-02,YESBANK.NS,2014-05,2014,5,83.2892,88.8,2
2014-06-02,YESBANK.NS,2014-06,2014,6,109.5434,115.13,2
2014-07-01,YESBANK.NS,2014-07,2014,7,105.8517,111.25,1
2014-08-01,YESBANK.NS,2014-08,2014,8,102.0553,107.26,1
2014-09-01,YESBANK.NS,2014-09,2014,9,113.492,119.28,1
2014-10-01,YESBANK.NS,2014-10,2014,10,106.08,111.49,1
2014-11-03,YESBANK.NS,2014-11,2014,11,129.0867,135.67,3
2014-12-01,YESBANK.NS,2014-12,2014,12,135.9944,142.93,1
2015-01-01,YESBANK.NS,2015-01,2015,1,147.0125,154.51,1
2015-02-02,YESBANK.NS,2015-02,2015,2,158.3636,166.44,2
2015-03-02,YESBANK.NS,2015-03,2015,3,167.9354,176.5,2
2015-04-01,YESBANK.NS,2015-04,2015,4,161.3227,169.55,1
2015-05-04,YESBANK.NS,2015-05,2015,5,162.493,170.78,4
2015-06-01,YESBANK.NS,2015-06,2015,6,169.1139,175.91,1
2015-07-01,YESBANK.NS,2015-07,2015,7,166.7105,173.41,1
2015-08-03,YESBANK.NS,2015-08,2015,8,160.2117,166.65,3
2015-09-01,YESBANK.NS,2015-09,2015,9,128.1309,133.28,1
2015-10-01,YESBANK.NS,2015-10,2015,10,140.0903,145.72,1
2015-11-02,YESBANK.NS,2015-11,2015,11,148.4349,154.4,2
2015-12-01,YESBANK.NS,2015-12,2015,12,146.1661,152.04,1
2016-01-01,YESBANK.NS,2016-01,2016,1,140.8305,146.49,1
2016-02-01,YESBANK.NS,2016-02,2016,2,148.5118,154.48,1
2016-03-01,YESBANK.NS,2016-03,2016,3,138.3214,143.88,1
2016-04-01,YESBANK.NS,2016-04,2016,4,164.509,171.12,1
2016-05-02,YESBANK.NS,2016-05,2016,5,181.6886,188.99,2
2016-06-01,YESBANK.NS,2016-06,2016,6,197.6422,203.58,1
2016-07-01,YESBANK.NS,2016-07,2016,7,219.35,225.94,1
2016-08-01,YESBANK.NS,2016-08,2016,8,237.1551,244.28,1
2016-09-01,YESBANK.NS,2016-09,2016,9,265.0083,272.97,1
2016-10-03,YESBANK.NS,2016-10,2016,10,246.6402,254.05,3
2016-11-01,YESBANK.NS,2016-11,2016,11,242.6015,249.89,1
2016-12-01,YESBANK.NS,2016-12,2016,12,225.4274,232.2,1
2017-01-02,YESBANK.NS,2017-01,2017,1,222.2528,228.93,2
2017-02-01,YESBANK.NS,2017-02,2017,2,274.3768,282.62,1
2017-03-01,YESBANK.NS,2017-03,2017,3,282.4445,290.93,1
2017-04-03,YESBANK.NS,2017-04,2017,4,298.7933,307.77,3
2017-05-02,YESBANK.NS,2017-05,2017,5,317.2488,326.78,2
2017-06-01,YESBANK.NS,2017-06,2017,6,282.7649,288.92,1
2017-07-03,YESBANK.NS,2017-07,2017,7,292.1898,298.55,3
2017-08-01,YESBANK.NS,2017-08,2017,8,357.6645,365.45,1
2017-09-01,YESBANK.NS,2017-09,2017,9,347.721,355.29,1
2017-10-03,YESBANK.NS,2017-10,2017,10,343.5713,351.05,3
2017-11-01,YESBANK.NS,2017-11,2017,11,312.0084,318.8,1
2017-12-01,YESBANK.NS,2017-12,2017,12,300.313,306.85,1
2018-01-01,YESBANK.NS,2018-01,2018,1,305.9404,312.6,1
2018-02-01,YESBANK.NS,2018-02,2018,2,352.2328,359.9,1
2018-03-01,YESBANK.NS,2018-03,2018,3,314.2104,321.05,1
2018-04-02,YESBANK.NS,2018-04,2018,4,299.7257,306.25,2
2018-05-02,YESBANK.NS,2018-05,2018,5,346.7032,354.25,2
2018-06-01,YESBANK.NS,2018-06,2018,6,335.3992,342.7,1
2018-07-02,YESBANK.NS,2018-07,2018,7,332.4891,337.05,2
2018-08-01,YESBANK.NS,2018-08,2018,8,360.8994,365.85,1
2018-09-03,YESBANK.NS,2018-09,2018,9,334.462,339.05,3
2018-10-01,YESBANK.NS,2018-10,2018,10,198.1321,200.85,1
2018-11-01,YESBANK.NS,2018-11,2018,11,201.2888,204.05,1
2018-12-03,YESBANK.NS,2018-12,2018,12,175.5913,178.0,3
2019-01-01,YESBANK.NS,2019-01,2019,1,181.7568,184.25,1
2019-02-01,YESBANK.NS,2019-02,2019,2,183.0885,185.6,1
2019-03-01,YESBANK.NS,2019-03,2019,3,234.3848,237.6,1
2019-04-01,YESBANK.NS,2019-04,2019,4,272.1666,275.9,1
2019-05-02,YESBANK.NS,2019-05,2019,5,171.3988,173.75,2
2019-06-03,YESBANK.NS,2019-06,2019,6,149.45,149.45,3
2019-07-01,YESBANK.NS,2019-07,2019,7,109.15,109.15,1
2019-08-01,YESBANK.NS,2019-08,2019,8,88.4,88.4,1
2019-09-03,YESBANK.NS,2019-09,2019,9,58.75,58.75,3
2019-10-01,YESBANK.NS,2019-10,2019,10,32.0,32.0,1
2019-11-01,YESBANK.NS,2019-11,2019,11,66.6,66.6,1
2019-12-02,YESBANK.NS,2019-12,2019,12,64.05,64.05,2
2020-01-01,YESBANK.NS,2020-01,2020,1,46.65,46.65,1
2020-02-03,YESBANK.NS,2020-02,2020,2,36.0,36.0,3
2020-03-02,YESBANK.NS,2020-03,2020,3,31.55,31.55,2
2020-04-01,YESBANK.NS,2020-04,2020,4,23.95,23.95,1
2020-05-04,YESBANK.NS,2020-05,2020,5,27.05,27.05,4
2020-06-01,YESBANK.NS,2020-06,2020,6,27.15,27.15,1
2020-07-01,YESBANK.NS,2020-07,2020,7,26.9,26.9,1
2020-08-03,YESBANK.NS,2020-08,2020,8,12.0,12.0,3
2020-09-01,YESBANK.NS,2020-09,2020,9,14.65,14.65,1
2020-10-01,YESBANK.NS,2020-10,2020,10,13.3,13.3,1
2020-11-02,YESBANK.NS,2020-11,2020,11,12.25,12.25,2
2020-12-01,YESBANK.NS,2020-12,2020,12,15.4,15.4,1
2021-01-01,YESBANK.NS,2021-01,2021,1,18.0,18.0,1
2021-02-01,YESBANK.NS,2021-02,2021,2,16.4,16.4,1
2021-03-01,YESBANK.NS,2021-03,2021,3,16.3,16.3,1
2021-04-01,YESBANK.NS,2021-04,2021,4,15.7,15.7,1
2021-05-03,YESBANK.NS,2021-05,2021,5,13.9,13.9,3
2021-06-01,YESBANK.NS,2021-06,2021,6,13.35,13.35,1
2021-07-01,YESBANK.NS,2021-07,2021,7,13.55,13.55,1
2021-08-02,YESBANK.NS,2021-08,2021,8,12.75,12.75,2
2021-09-01,YESBANK.NS,2021-09,2021,9,11.1,11.1,1
2021-10-01,YESBANK.NS,2021-10,2021,10,12.85,12.85,1
2021-11-01,YESBANK.NS,2021-11,2021,11,13.05,13.05,1
2021-12-01,YESBANK.NS,2021-12,2021,12,12.45,12.45,1
2022-01-03,YESBANK.NS,2022-01,2022,1,14.05,14.05,3
2022-02-01,YESBANK.NS,2022-02,2022,2,13.35,13.35,1
2022-03-02,YESBANK.NS,2022-03,2022,3,12.9,12.9,2
2022-04-01,YESBANK.NS,2022-04,2022,4,12.65,12.65,1
2022-05-02,YESBANK.NS,2022-05,2022,5,13.8,13.8,2
2022-06-01,YESBANK.NS,2022-06,2022,6,13.25,13.25,1
2022-07-01,YESBANK.NS,2022-07,2022,7,12.65,12.65,1
2022-08-01,YESBANK.NS,2022-08,2022,8,15.25,15.25,1
